suite_name,run,host_idx,exp_name,mpc.script_name,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,network_type,mpc_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,share_input_convert_time_s,share_input_convert_global_bytes,share_input_local_time_s,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
inference_3pc_wan,21,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.137539999999994,69.041141507,4324810470,196967850.00000003,12031,25.30164,59645602.0,40.100578,59645602.0,2.292732,0.087302,528.0,0.855196,2070.0,0.403484,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,21,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.09494,68.93070234700001,4324810470,196967850.00000003,12026,25.343724,59645602.0,40.09588,59645602.0,2.14419,0.087402,528.0,0.855279,2070.0,0.403874,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,21,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.097699999999996,68.961584744,4324810470,196967850.00000003,12031,25.301044,59645602.0,40.094157,59645602.0,2.220535,0.087004,528.0,0.855222,2070.0,0.403418,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,0,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.46061,25.515993308,24526632382,401582900.0,27018,0.746436,59654738.0,16.88372,59654738.0,7.855581000000001,0.021117,528.0,0.007952,2070.0,0.000643,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,0,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.387618,11.455046416,1160432564,44454828.0,6468,0.091038,796176.0,3.929655,796176.0,7.419207,0.010872,336.0,0.003757,726.0,0.000227,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,1,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.460515,25.553386859999996,24526632382,401582900.0,26979,0.74305,59654738.0,16.899395,59654738.0,7.88058,0.02139,528.0,0.007817,2070.0,0.000621,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,1,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.3876528,11.820861549,1160432564,44454828.0,6391,0.090981,796176.0,4.263345,796176.0,7.451233,0.010967,336.0,0.00382,726.0,0.00023,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,2,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.4604240000000002,25.575143922,24526632382,401582900.0,27018,0.746457,59654738.0,16.926838,59654738.0,7.871442,0.021436,528.0,0.007746,2070.0,0.000668,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,2,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.3872822,11.485975357000001,1160432564,44454828.0,6468,0.095756,796176.0,3.936029,796176.0,7.438854,0.011176,336.0,0.003695,726.0,0.000183,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,0,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.29955,36.855140907999996,1160547476,44454828.0,6468,7.140688,796176.0,21.20537,796176.0,8.081589,0.060496,336.0,0.286183,726.0,0.080502,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,1,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.2196321,38.443846243,1160547476,44454828.0,6391,7.06134,796176.0,22.70577,796176.0,8.267439,0.041289,336.0,0.286709,726.0,0.080801,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,2,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.22104,36.997698479,1160547476,44454828.0,6468,7.348284,796176.0,21.048554,796176.0,8.182497,0.051383,336.0,0.286086,726.0,0.080608,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,0,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.06959999999998,193.88929055000003,24526632382,401582900.0,27018,21.6992,59654738.0,161.2975,59654738.0,9.532352000000001,0.101565,528.0,0.854651,2070.0,0.403456,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.0262,193.81057350499998,24526632382,401582900.0,26979,21.735574,59654738.0,161.303262,59654738.0,9.41048,0.102294,528.0,0.854744,2070.0,0.403664,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.02960000000002,193.857934107,24526632382,401582900.0,27018,21.695399,59654738.0,161.318178,59654738.0,9.483276,0.10135,528.0,0.855021,2070.0,0.404073,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
