suite_name,run,host_idx,exp_name,mpc.script_name,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,network_type,mpc_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,share_input_convert_time_s,share_input_convert_global_bytes,share_input_local_time_s,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
inference_3pc,17,2,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.3872822,11.485975357000001,1160432564.0,44454828.0,6468,0.095756,796176.0,3.936029,796176.0,7.438854,0.011176,336.0,0.003695,726.0,0.000183,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,0,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.29955,36.855140907999996,1160547476.0,44454828.0,6468,7.140688,796176.0,21.20537,796176.0,8.081589,0.060496,336.0,0.286183,726.0,0.080502,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,1,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.2196321,38.443846243,1160547476.0,44454828.0,6391,7.06134,796176.0,22.70577,796176.0,8.267439,0.041289,336.0,0.286709,726.0,0.080801,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,5,2,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,pc,23.22104,36.997698479,1160547476.0,44454828.0,6468,7.348284,796176.0,21.048554,796176.0,8.182497,0.051383,336.0,0.286086,726.0,0.080608,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,0,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.06959999999998,193.88929055000003,24526632382.0,401582900.0,27018,21.6992,59654738.0,161.2975,59654738.0,9.532352000000001,0.101565,528.0,0.854651,2070.0,0.403456,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.0262,193.81057350499998,24526632382.0,401582900.0,26979,21.735574,59654738.0,161.303262,59654738.0,9.41048,0.102294,528.0,0.854744,2070.0,0.403664,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,23,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,pc,131.02960000000002,193.857934107,24526632382.0,401582900.0,27018,21.695399,59654738.0,161.318178,59654738.0,9.483276,0.10135,528.0,0.855021,2070.0,0.404073,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,9,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.0863419,222.95418379000003,5369799404.0,11158826.0,1812,0.076175,190232.0,0.956432,190232.0,,,,0.002743,726.0,0.000251,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.08636239,223.08507764600003,5369799404.0,11158826.0,1782,0.066402,190232.0,0.97929,190232.0,,,,0.002824,726.0,0.000272,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.08626239999999999,222.920157122,5369799404.0,11158826.0,1812,0.078478,190232.0,0.932021,190232.0,,,,0.002812,726.0,0.000188,96.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.417323,504.361301105,224921598900.0,125954950.0,7859,0.818905,59645602.0,7.447045,59645602.0,,,,0.007755,2070.0,0.000583,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.417295,504.26307783899995,224921598900.0,125954950.0,7850,0.825338,59645602.0,7.44792,59645602.0,,,,0.007802,2070.0,0.000598,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,17,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.41731,504.13009288899997,224921598900.0,125954950.0,7859,0.81656,59645602.0,7.447741,59645602.0,,,,0.007794,2070.0,0.000608,528.0,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149835,94853.56248779799,5369922294.0,14838506.0,2816,7.095242,190232.0,8.956754,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.1099889,94853.998289135,5369922294.0,14838506.0,2774,7.01439,190232.0,9.461803,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149808,94853.62601757499,5369922294.0,14838506.0,2816,7.301568,190232.0,8.794051,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.95087,134635.647756959,225574635174.0,196967850.00000003,12031,25.831209,59645602.0,40.531456,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91068,134635.675887974,225574635174.0,196967850.00000003,12026,25.872693,59645602.0,40.527924,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91029,134635.407754316,225574635174.0,196967850.00000003,12031,25.830557,59645602.0,40.524129,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_bert,1,0,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,sha3s,177.30079999999998,26846.274785566,6713939110448.001,327285920000.0,6713944,,,,,,5e-05,0.0,0.007733,2070.0,0.000773,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,1,0,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,sha3s,30.367890000000003,10769.941108398,321202902821.99994,38859459448.0,873518,,,,,,7.6e-05,0.0,0.002902,726.0,0.000114,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,1,1,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,sha3s,177.3004,26846.274370437,6713939110448.001,327285920000.0,6712207,,,,,,0.000181,0.0,0.007719,2070.0,0.000766,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,1,1,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,sha3s,30.3672,10769.940958756999,321202902821.99994,38859459448.0,792321,,,,,,7.8e-05,0.0,0.002852,726.0,0.000121,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,1,2,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,sha3s,177.3014,26846.274479564,6713939110448.001,327285920000.0,6713947,,,,,,0.000206,0.0,0.007689,2070.0,0.000765,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,1,2,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,sha3s,30.36777,10769.941478136,321202902821.99994,38859459448.0,873521,,,,,,0.000236,0.0,0.002816,726.0,0.000139,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,3,0,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,sha3s,843.6994,2480920.829630054,321280902821.99994,38856759448.0,596600,,,,,,0.04044,0.0,0.285269,726.0,0.080844,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,3,1,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,sha3s,843.66321,2480920.829322786,321280902821.99994,38856759448.0,516271,,,,,,0.040238,0.0,0.285504,726.0,0.080625,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,3,2,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,sha3s,843.6568,2480920.8296120777,321280902821.99994,38856759448.0,596601,,,,,,0.040466,0.0,0.285366,726.0,0.081032,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,9,0,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,sha3s,11141.883,2640380.421086426,6675676133448.001,326504330000.0,5803545,,,,,,0.040319,0.0,0.855899,2070.0,0.404271,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,9,1,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,sha3s,11141.842,2640380.41989271,6675676133448.001,326504330000.0,5802676,,,,,,0.040471,0.0,0.855488,2070.0,0.404106,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert_wan,9,2,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,sha3s,11141.842,2640380.421209832,6675676133448.001,326504330000.0,5803546,,,,,,0.040403,0.0,0.856223,2070.0,0.40399,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_bert,3,0,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,cerebro,176.6606,43555.657635289,27791196433294.0,327285920000.0,6713944,1.104282,627111140.0,320.100145,627111140.0,,8.3e-05,0.0,0.007327,2070.0,0.000614,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,3,0,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,cerebro,29.96246,15280.763899148,669875859940.0,38859459448.0,873518,0.3146,22616352.0,66.40124,22616352.0,,0.000199,0.0,0.002809,726.0,0.000209,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,3,1,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,cerebro,176.6604,43553.172260185995,27791196433294.0,327285920000.0,6712207,1.104422,627111140.0,320.632718,627111140.0,,3.7e-05,0.0,0.007329,2070.0,0.000636,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,3,1,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,cerebro,29.962690000000002,15292.036089034002,669875859940.0,38859459448.0,792321,0.315126,22616352.0,75.498252,22616352.0,,0.000158,0.0,0.002804,726.0,0.000262,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,3,2,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,cerebro,176.6603,43555.635485497995,27791196433294.0,327285920000.0,6713947,1.104403,627111140.0,322.005734,627111140.0,,0.000169,0.0,0.007308,2070.0,0.000659,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,3,2,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,cerebro,29.962040000000002,15284.172507886,669875859940.0,38859459448.0,873521,0.329784,22616352.0,66.292527,22616352.0,,0.000165,0.0,0.002738,726.0,0.000107,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,5,0,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,cerebro,847.1434,11119015.113839766,669877238884.0,38856759448.0,596600,7.476275,22616352.0,257.41092,22616352.0,,0.04027,0.0,0.286103,726.0,0.080741,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,5,1,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,cerebro,847.09511,11119043.046599528,669877238884.0,38856759448.0,516271,7.398439,22616352.0,283.663225,22616352.0,,0.040493,0.0,0.28655,726.0,0.080707,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,5,2,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,cerebro,847.0612,11119016.502960058,669877238884.0,38856759448.0,596601,7.644604,22616352.0,257.113282,22616352.0,,0.040421,0.0,0.286774,726.0,0.080973,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,11,0,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,cerebro,11144.177,15788290.689407347,27791196433294.0,326504330000.0,5803545,21.868939,627111140.0,3035.951187,627111140.0,,0.040406,0.0,0.85522,2070.0,0.403663,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,11,1,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,cerebro,11144.136,15788289.009118447,27791196433294.0,326504330000.0,5802676,21.908329,627111140.0,3035.742564,627111140.0,,0.040521,0.0,0.855149,2070.0,0.403627,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert_wan,11,2,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,cerebro,11144.136999999999,15788288.43707764,27791196433294.0,326504330000.0,5803546,21.868105,627111140.0,3036.200075,627111140.0,,0.040339,0.0,0.854926,2070.0,0.40374,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
inference_3pc_bert,5,0,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,pc,240.8948,406.431580746,500293616392.0,327282920000.0,6448496,1.190253,627111140.0,232.117611,627111140.0,172.480396,0.591272,528.0,0.021177,2070.0,0.002006,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert,5,0,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,pc,29.721429999999998,223.730176607,19716171620.0,38859459448.0,873518,0.322485,22616352.0,65.852327,22616352.0,157.19882199999998,0.346564,336.0,0.002762,726.0,0.000239,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert,5,1,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,pc,240.9007,407.301531463,500293616392.0,327282920000.0,6446759,1.192429,627111140.0,232.038063,627111140.0,173.427879,0.58528,528.0,0.021159,2070.0,0.001684,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert,5,1,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,pc,29.721420000000002,233.43634891000002,19716171620.0,38859459448.0,792321,0.326312,22616352.0,74.934813,22616352.0,157.820662,0.344569,336.0,0.002905,726.0,0.000277,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert,5,2,mal,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,lan,mal,pc,240.89550000000003,410.600589197,500293616392.0,327282920000.0,6448499,1.191122,627111140.0,235.6555,627111140.0,173.110696,0.591501,528.0,0.021218,2070.0,0.001683,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert,5,2,sh,inference,semi_honest_3,ring_split,glue_qnli_bert,lan,sh,pc,29.72098,223.615118529,19716171620.0,38859459448.0,873521,0.33027,22616352.0,65.657486,22616352.0,157.25556,0.361439,336.0,0.00289,726.0,0.000303,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,1,0,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,pc,846.8929999999999,422.706387994,19717550564.0,38856759448.0,596600,7.450698,22616352.0,257.523471,22616352.0,156.975707,0.382678,336.0,0.285364,726.0,0.080777,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,1,1,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,pc,846.8563,449.109938697,19717550564.0,38856759448.0,516271,7.372057,22616352.0,283.819874,22616352.0,157.148681,0.394464,336.0,0.286131,726.0,0.081136,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,1,2,wan,inference,semi_honest_3,ring_split,glue_qnli_bert,wan,sh,pc,846.8100000000001,422.684834998,19717550564.0,38856759448.0,596601,7.617798,22616352.0,257.277137,22616352.0,157.041874,0.373774,336.0,0.286242,726.0,0.080625,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,7,0,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,pc,11139.911,3233.947410588,500293616392.0,326504330000.0,5803545,22.017008,627111140.0,3035.552521,627111140.0,174.34582400000002,0.753465,528.0,0.855325,2070.0,0.403809,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,7,1,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,pc,11139.863,3233.551124684,500293616392.0,326504330000.0,5802676,22.044578,627111140.0,3035.367649,627111140.0,174.106652,0.754044,528.0,0.855549,2070.0,0.403808,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
inference_3pc_bert_wan,7,2,wan,inference,sy-rep-ring-party,ring_split,glue_qnli_bert,wan,mal,pc,11139.872,3234.145772261,500293616392.0,326504330000.0,5803546,22.017999,627111140.0,3035.766281,627111140.0,174.329106,0.75401,528.0,0.855649,2070.0,0.403922,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
